model_name,entry_date,exit_date,predicted_regime,brace_for_impact_score,total_trade_pnl,safer_reference_trade_pnl,dollar_missed_risk
hmm_v3_1_meta_blend,2026-01-23,2026-01-26,VOL_EXPANSION_TRANSITION,0.674544,-399.87,0.0,-399.87
hmm_v3_1_meta_blend,2026-01-26,2026-01-27,MID_VOL_CHOP,0.186803,-152.27,0.0,-152.27
hmm_v3_1_meta_blend,2026-01-28,2026-01-29,MID_VOL_CHOP,0.151547,-141.76,0.0,-141.76
hmm_v3_1_meta_blend,2026-02-04,2026-02-05,STABLE_LOW_VOL_TREND,0.039664,-159.91,0.0,-159.91
hmm_v3_1_meta_blend,2026-02-10,2026-02-11,VOL_EXPANSION_TRANSITION,0.526193,-742.85,0.0,-742.85
hmm_v3_1_meta_blend,2026-02-23,2026-02-24,VOL_EXPANSION_TRANSITION,0.50054,-236.35,0.0,-236.35
hmm_v3_1_meta_blend,2026-02-25,2026-02-26,VOL_EXPANSION_TRANSITION,0.529735,-174.94,0.0,-174.94
hmm_v3_1_meta_blend,2026-02-26,2026-02-27,MID_VOL_CHOP,0.136865,-283.84,0.0,-283.84
hmm_v3_1_meta_blend,2026-03-05,2026-03-06,VOL_EXPANSION_TRANSITION,0.602973,-241.31,0.0,-241.31
hmm_v3_1_meta_blend,2026-03-10,2026-03-11,VOL_EXPANSION_TRANSITION,0.898666,-232.56,0.0,-232.56
hmm_v3_1_meta_blend,2026-03-17,2026-03-18,VOL_EXPANSION_TRANSITION,0.883808,-288.61,0.0,-288.61
hmm_v3_1_meta_blend,2026-03-24,2026-03-25,VOL_EXPANSION_TRANSITION,0.745922,-305.64,0.0,-305.64
hmm_v3_1_meta_blend,2026-04-01,2026-04-02,HIGH_VOL_RISK_OFF,0.933198,-1175.41,0.0,-1175.41
hmm_v3_1_meta_blend,2026-04-02,2026-04-03,HIGH_VOL_RISK_OFF,0.942633,-193.41,0.0,-193.41
hmm_v3_1_meta_blend,2026-04-08,2026-04-09,HIGH_VOL_RISK_OFF,0.931128,-1065.84,0.0,-1065.84
hmm_v3_1_meta_blend,2026-04-13,2026-04-14,MID_VOL_CHOP,0.348489,-282.71,0.0,-282.71
hmm_v3_1_meta_blend,2026-04-14,2026-04-15,MID_VOL_CHOP,0.344108,-428.04,0.0,-428.04
hmm_v3_1_meta_blend,2026-04-15,2026-04-16,MID_VOL_CHOP,0.330361,-249.81,0.0,-249.81
hmm_v3_1_meta_blend,2026-04-17,2026-04-20,MID_VOL_CHOP,0.29086,-443.17,0.0,-443.17
hmm_v3_1_meta_blend,2026-04-22,2026-04-23,STABLE_LOW_VOL_TREND,0.08997,-352.91,0.0,-352.91
hmm_v3_1_meta_blend,2026-04-24,2026-04-27,MID_VOL_CHOP,0.255188,-217.47,0.0,-217.47
hmm_v3_1_meta_blend,2026-04-30,2026-05-01,MID_VOL_CHOP,0.194726,-361.25,0.0,-361.25
hmm_v3_1_meta_blend,2026-05-05,2026-05-06,MID_VOL_CHOP,0.264437,-257.85,0.0,-257.85
hmm_v3_1_meta_blend,2026-05-06,2026-05-07,MID_VOL_CHOP,0.271616,-538.12,0.0,-538.12
hmm_v3_1_meta_blend,2026-05-08,2026-05-11,MID_VOL_CHOP,0.16001,-283.64,0.0,-283.64
hmm_v3_1_meta_blend,2026-05-13,2026-05-14,STABLE_LOW_VOL_TREND,0.05784,-161.95,0.0,-161.95
hmm_v3_1_meta_blend,2026-05-14,2026-05-15,MID_VOL_CHOP,0.152673,-294.01,0.0,-294.01
hmm_v3_1_meta_blend,2026-05-20,2026-05-21,MID_VOL_CHOP,0.146307,-347.64,0.0,-347.64
hmm_v3_1_meta_blend,2026-05-25,2026-05-26,MID_VOL_CHOP,0.187786,-210.02,0.0,-210.02
hmm_v3_1_meta_blend,2026-05-27,2026-05-28,STABLE_LOW_VOL_TREND,0.063986,-166.55,0.0,-166.55
hmm_v3_1_meta_blend,2026-06-10,2026-06-11,VOL_EXPANSION_TRANSITION,0.652757,-606.23,0.0,-606.23
hmm_v4_path_aware_meta,2024-01-05,2024-01-08,STABLE_LOW_VOL_TREND,0.033895,-74.61,0.0,-74.61
hmm_v4_path_aware_meta,2024-01-08,2024-01-09,STABLE_LOW_VOL_TREND,0.033895,-127.17,0.0,-127.17
hmm_v4_path_aware_meta,2024-01-12,2024-01-15,STABLE_LOW_VOL_TREND,0.033895,-142.54,0.0,-142.54
hmm_v4_path_aware_meta,2024-01-15,2024-01-16,STABLE_LOW_VOL_TREND,0.033895,-79.81,0.0,-79.81
hmm_v4_path_aware_meta,2024-01-17,2024-01-18,STABLE_LOW_VOL_TREND,0.033895,-76.75,0.0,-76.75
hmm_v4_path_aware_meta,2024-01-18,2024-01-19,STABLE_LOW_VOL_TREND,0.033895,-371.5,0.0,-371.5
hmm_v4_path_aware_meta,2024-01-23,2024-01-24,STABLE_LOW_VOL_TREND,0.033895,-102.35,0.0,-102.35
hmm_v4_path_aware_meta,2024-01-24,2024-01-25,STABLE_LOW_VOL_TREND,0.033895,-144.54,0.0,-144.54
hmm_v4_path_aware_meta,2024-01-26,2024-01-29,STABLE_LOW_VOL_TREND,0.033895,-205.45,0.0,-205.45
hmm_v4_path_aware_meta,2024-02-09,2024-02-12,STABLE_LOW_VOL_TREND,0.033895,-421.94,0.0,-421.94
hmm_v4_path_aware_meta,2024-02-13,2024-02-14,STABLE_LOW_VOL_TREND,0.033895,-114.01,0.0,-114.01
hmm_v4_path_aware_meta,2024-02-20,2024-02-21,STABLE_LOW_VOL_TREND,0.033895,-184.22,0.0,-184.22
hmm_v4_path_aware_meta,2024-02-21,2024-02-22,STABLE_LOW_VOL_TREND,0.033895,-322.25,0.0,-322.25
hmm_v4_path_aware_meta,2024-02-27,2024-02-28,STABLE_LOW_VOL_TREND,0.033895,-118.51,0.0,-118.51
hmm_v4_path_aware_meta,2024-02-29,2024-03-01,STABLE_LOW_VOL_TREND,0.033895,-193.68,0.0,-193.68
hmm_v4_path_aware_meta,2024-03-05,2024-03-06,STABLE_LOW_VOL_TREND,0.033895,-363.22,0.0,-363.22
hmm_v4_path_aware_meta,2024-03-06,2024-03-07,STABLE_LOW_VOL_TREND,0.033895,-276.89,0.0,-276.89
hmm_v4_path_aware_meta,2024-03-11,2024-03-12,STABLE_LOW_VOL_TREND,0.033895,-190.99,0.0,-190.99
hmm_v4_path_aware_meta,2024-03-13,2024-03-14,STABLE_LOW_VOL_TREND,0.033895,-135.4,0.0,-135.4
hmm_v4_path_aware_meta,2024-03-18,2024-03-19,STABLE_LOW_VOL_TREND,0.033895,-216.47,0.0,-216.47
hmm_v4_path_aware_meta,2024-03-19,2024-03-20,STABLE_LOW_VOL_TREND,0.033895,-167.28,0.0,-167.28
hmm_v4_path_aware_meta,2024-03-25,2024-03-26,STABLE_LOW_VOL_TREND,0.033895,-704.5,0.0,-704.5
hmm_v4_path_aware_meta,2024-04-02,2024-04-03,STABLE_LOW_VOL_TREND,0.033895,-228.1,0.0,-228.1
hmm_v4_path_aware_meta,2024-04-05,2024-04-08,STABLE_LOW_VOL_TREND,0.033895,-99.89,0.0,-99.89
hmm_v4_path_aware_meta,2024-04-08,2024-04-09,STABLE_LOW_VOL_TREND,0.033895,-273.09,0.0,-273.09
hmm_v4_path_aware_meta,2024-04-11,2024-04-12,STABLE_LOW_VOL_TREND,0.033895,-279.61,0.0,-279.61
hmm_v4_path_aware_meta,2024-04-17,2024-04-18,STABLE_LOW_VOL_TREND,0.033895,-121.5,0.0,-121.5
hmm_v4_path_aware_meta,2024-04-18,2024-04-19,STABLE_LOW_VOL_TREND,0.033895,-106.63,0.0,-106.63
hmm_v4_path_aware_meta,2024-04-19,2024-04-22,STABLE_LOW_VOL_TREND,0.033895,-223.04,0.0,-223.04
hmm_v4_path_aware_meta,2024-04-26,2024-04-29,STABLE_LOW_VOL_TREND,0.033895,-200.74,0.0,-200.74
hmm_v4_path_aware_meta,2024-05-06,2024-05-07,STABLE_LOW_VOL_TREND,0.033895,-273.3,0.0,-273.3
hmm_v4_path_aware_meta,2024-05-10,2024-05-13,STABLE_LOW_VOL_TREND,0.033895,-212.62,0.0,-212.62
hmm_v4_path_aware_meta,2024-05-21,2024-05-22,STABLE_LOW_VOL_TREND,0.033895,-196.59,0.0,-196.59
hmm_v4_path_aware_meta,2024-05-22,2024-05-23,STABLE_LOW_VOL_TREND,0.033895,-326.27,0.0,-326.27
hmm_v4_path_aware_meta,2024-05-27,2024-05-28,STABLE_LOW_VOL_TREND,0.033895,-224.11,0.0,-224.11
hmm_v4_path_aware_meta,2024-05-31,2024-06-03,STABLE_LOW_VOL_TREND,0.033895,-206.23,0.0,-206.23
hmm_v4_path_aware_meta,2024-06-03,2024-06-04,STABLE_LOW_VOL_TREND,0.033895,-363.62,0.0,-363.62
hmm_v4_path_aware_meta,2024-06-04,2024-06-05,STABLE_LOW_VOL_TREND,0.033895,-288.62,0.0,-288.62
hmm_v4_path_aware_meta,2024-06-07,2024-06-10,STABLE_LOW_VOL_TREND,0.033895,-126.17,0.0,-126.17
hmm_v4_path_aware_meta,2024-06-12,2024-06-13,STABLE_LOW_VOL_TREND,0.033895,-77.28,0.0,-77.28
hmm_v4_path_aware_meta,2024-06-13,2024-06-14,STABLE_LOW_VOL_TREND,0.033895,-374.77,0.0,-374.77
hmm_v4_path_aware_meta,2024-06-24,2024-06-25,STABLE_LOW_VOL_TREND,0.033895,-187.38,0.0,-187.38
hmm_v4_path_aware_meta,2024-06-28,2024-07-01,STABLE_LOW_VOL_TREND,0.033895,-256.74,0.0,-256.74
hmm_v4_path_aware_meta,2024-07-03,2024-07-04,STABLE_LOW_VOL_TREND,0.033895,-355.45,0.0,-355.45
hmm_v4_path_aware_meta,2024-07-10,2024-07-11,STABLE_LOW_VOL_TREND,0.033895,-228.89,0.0,-228.89
hmm_v4_path_aware_meta,2024-07-15,2024-07-16,STABLE_LOW_VOL_TREND,0.033895,-205.87,0.0,-205.87
hmm_v4_path_aware_meta,2024-07-29,2024-07-30,STABLE_LOW_VOL_TREND,0.033895,-177.48,0.0,-177.48
hmm_v4_path_aware_meta,2024-07-30,2024-07-31,STABLE_LOW_VOL_TREND,0.033895,-100.52,0.0,-100.52
hmm_v4_path_aware_meta,2024-07-31,2024-08-01,STABLE_LOW_VOL_TREND,0.033895,-144.82,0.0,-144.82
hmm_v4_path_aware_meta,2024-08-05,2024-08-06,STABLE_LOW_VOL_TREND,0.033895,-273.52,0.0,-273.52
hmm_v4_path_aware_meta,2024-08-07,2024-08-08,STABLE_LOW_VOL_TREND,0.033895,-172.6,0.0,-172.6
hmm_v4_path_aware_meta,2024-08-09,2024-08-12,STABLE_LOW_VOL_TREND,0.033895,-169.49,0.0,-169.49
hmm_v4_path_aware_meta,2024-08-15,2024-08-16,STABLE_LOW_VOL_TREND,0.033895,-294.5,0.0,-294.5
hmm_v4_path_aware_meta,2024-08-21,2024-08-22,STABLE_LOW_VOL_TREND,0.033895,-309.65,0.0,-309.65
hmm_v4_path_aware_meta,2024-08-26,2024-08-27,STABLE_LOW_VOL_TREND,0.033895,-516.75,0.0,-516.75
hmm_v4_path_aware_meta,2024-08-30,2024-09-02,STABLE_LOW_VOL_TREND,0.033895,-196.94,0.0,-196.94
hmm_v4_path_aware_meta,2024-09-03,2024-09-04,STABLE_LOW_VOL_TREND,0.033895,-666.37,0.0,-666.37
hmm_v4_path_aware_meta,2024-09-06,2024-09-09,STABLE_LOW_VOL_TREND,0.033895,-497.85,0.0,-497.85
hmm_v4_path_aware_meta,2024-09-10,2024-09-11,STABLE_LOW_VOL_TREND,0.033895,-584.08,0.0,-584.08
hmm_v4_path_aware_meta,2024-09-12,2024-09-13,STABLE_LOW_VOL_TREND,0.033895,-293.54,0.0,-293.54
hmm_v4_path_aware_meta,2024-09-18,2024-09-19,STABLE_LOW_VOL_TREND,0.033895,-319.86,0.0,-319.86
hmm_v4_path_aware_meta,2024-09-25,2024-09-26,STABLE_LOW_VOL_TREND,0.033895,-349.12,0.0,-349.12
hmm_v4_path_aware_meta,2024-10-02,2024-10-03,STABLE_LOW_VOL_TREND,0.033895,-299.68,0.0,-299.68
hmm_v4_path_aware_meta,2024-10-04,2024-10-07,STABLE_LOW_VOL_TREND,0.033895,-277.74,0.0,-277.74
hmm_v4_path_aware_meta,2024-10-07,2024-10-08,STABLE_LOW_VOL_TREND,0.033895,-201.07,0.0,-201.07
hmm_v4_path_aware_meta,2024-10-08,2024-10-09,STABLE_LOW_VOL_TREND,0.033895,-131.91,0.0,-131.91
hmm_v4_path_aware_meta,2024-10-14,2024-10-15,STABLE_LOW_VOL_TREND,0.033895,-557.98,0.0,-557.98
hmm_v4_path_aware_meta,2024-10-21,2024-10-22,STABLE_LOW_VOL_TREND,0.033895,-103.79,0.0,-103.79
hmm_v4_path_aware_meta,2024-10-29,2024-10-30,STABLE_LOW_VOL_TREND,0.033895,-282.79,0.0,-282.79
hmm_v4_path_aware_meta,2024-10-31,2024-11-01,STABLE_LOW_VOL_TREND,0.033895,-215.08,0.0,-215.08
hmm_v4_path_aware_meta,2024-11-01,2024-11-04,STABLE_LOW_VOL_TREND,0.033895,-156.66,0.0,-156.66
hmm_v4_path_aware_meta,2024-11-06,2024-11-07,STABLE_LOW_VOL_TREND,0.033895,-214.21,0.0,-214.21
hmm_v4_path_aware_meta,2024-11-28,2024-11-29,STABLE_LOW_VOL_TREND,0.033895,-294.22,0.0,-294.22
hmm_v4_path_aware_meta,2024-11-29,2024-12-02,STABLE_LOW_VOL_TREND,0.033895,-1037.05,0.0,-1037.05
hmm_v4_path_aware_meta,2024-12-02,2024-12-03,STABLE_LOW_VOL_TREND,0.033895,-217.96,0.0,-217.96
hmm_v4_path_aware_meta,2024-12-16,2024-12-17,STABLE_LOW_VOL_TREND,0.033895,-106.07,0.0,-106.07
hmm_v4_path_aware_meta,2024-12-19,2024-12-20,STABLE_LOW_VOL_TREND,0.033895,-120.61,0.0,-120.61
hmm_v4_path_aware_meta,2024-12-23,2024-12-24,STABLE_LOW_VOL_TREND,0.033895,-155.82,0.0,-155.82
hmm_v4_path_aware_meta,2024-12-26,2024-12-27,STABLE_LOW_VOL_TREND,0.033895,-161.15,0.0,-161.15
hmm_v4_path_aware_meta,2025-01-02,2025-01-03,STABLE_LOW_VOL_TREND,0.033895,-216.26,0.0,-216.26
hmm_v4_path_aware_meta,2025-01-07,2025-01-08,STABLE_LOW_VOL_TREND,0.033895,-123.9,0.0,-123.9
hmm_v4_path_aware_meta,2025-01-13,2025-01-14,STABLE_LOW_VOL_TREND,0.033895,-337.08,0.0,-337.08
hmm_v4_path_aware_meta,2025-01-14,2025-01-15,STABLE_LOW_VOL_TREND,0.033895,-103.96,0.0,-103.96
hmm_v4_path_aware_meta,2025-01-15,2025-01-16,STABLE_LOW_VOL_TREND,0.033895,-352.62,0.0,-352.62
hmm_v4_path_aware_meta,2025-01-23,2025-01-24,STABLE_LOW_VOL_TREND,0.033895,-400.93,0.0,-400.93
hmm_v4_path_aware_meta,2025-01-24,2025-01-27,STABLE_LOW_VOL_TREND,0.033895,-176.12,0.0,-176.12
hmm_v4_path_aware_meta,2025-02-03,2025-02-04,STABLE_LOW_VOL_TREND,0.033895,-655.11,0.0,-655.11
hmm_v4_path_aware_meta,2025-02-05,2025-02-06,STABLE_LOW_VOL_TREND,0.033895,-286.21,0.0,-286.21
hmm_v4_path_aware_meta,2025-02-06,2025-02-07,STABLE_LOW_VOL_TREND,0.033895,-261.12,0.0,-261.12
hmm_v4_path_aware_meta,2025-02-07,2025-02-10,STABLE_LOW_VOL_TREND,0.033895,-145.68,0.0,-145.68
hmm_v4_path_aware_meta,2025-02-10,2025-02-11,STABLE_LOW_VOL_TREND,0.033895,-125.42,0.0,-125.42
hmm_v4_path_aware_meta,2025-02-13,2025-02-14,STABLE_LOW_VOL_TREND,0.033895,-235.72,0.0,-235.72
hmm_v4_path_aware_meta,2025-02-17,2025-02-18,STABLE_LOW_VOL_TREND,0.033895,-143.36,0.0,-143.36
hmm_v4_path_aware_meta,2025-02-20,2025-02-21,STABLE_LOW_VOL_TREND,0.033895,-158.05,0.0,-158.05
hmm_v4_path_aware_meta,2025-02-26,2025-02-27,STABLE_LOW_VOL_TREND,0.033895,-183.45,0.0,-183.45
hmm_v4_path_aware_meta,2025-03-03,2025-03-04,STABLE_LOW_VOL_TREND,0.033895,-305.3,0.0,-305.3
hmm_v4_path_aware_meta,2025-03-17,2025-03-18,STABLE_LOW_VOL_TREND,0.033895,-542.43,0.0,-542.43
hmm_v4_path_aware_meta,2025-03-20,2025-03-21,STABLE_LOW_VOL_TREND,0.033895,-308.72,0.0,-308.72
hmm_v4_path_aware_meta,2025-03-24,2025-03-25,STABLE_LOW_VOL_TREND,0.033895,-179.87,0.0,-179.87
hmm_v4_path_aware_meta,2025-03-31,2025-04-01,STABLE_LOW_VOL_TREND,0.033895,-669.45,0.0,-669.45
hmm_v4_path_aware_meta,2025-04-01,2025-04-02,STABLE_LOW_VOL_TREND,0.033895,-205.92,0.0,-205.92
hmm_v4_path_aware_meta,2025-04-03,2025-04-04,STABLE_LOW_VOL_TREND,0.033895,-301.54,0.0,-301.54
hmm_v4_path_aware_meta,2025-04-08,2025-04-09,STABLE_LOW_VOL_TREND,0.033895,-589.16,0.0,-589.16
hmm_v4_path_aware_meta,2025-04-15,2025-04-16,STABLE_LOW_VOL_TREND,0.033895,-144.83,0.0,-144.83
hmm_v4_path_aware_meta,2025-04-17,2025-04-18,STABLE_LOW_VOL_TREND,0.033895,-265.94,0.0,-265.94
hmm_v4_path_aware_meta,2025-04-24,2025-04-25,STABLE_LOW_VOL_TREND,0.033895,-4431.19,0.0,-4431.19
hmm_v4_path_aware_meta,2025-04-28,2025-04-29,STABLE_LOW_VOL_TREND,0.033895,-330.92,0.0,-330.92
hmm_v4_path_aware_meta,2025-04-29,2025-04-30,STABLE_LOW_VOL_TREND,0.033895,-198.26,0.0,-198.26
hmm_v4_path_aware_meta,2025-05-07,2025-05-08,STABLE_LOW_VOL_TREND,0.033895,-359.17,0.0,-359.17
hmm_v4_path_aware_meta,2025-05-08,2025-05-09,STABLE_LOW_VOL_TREND,0.033895,-586.66,0.0,-586.66
hmm_v4_path_aware_meta,2025-05-16,2025-05-19,STABLE_LOW_VOL_TREND,0.033895,-432.93,0.0,-432.93
hmm_v4_path_aware_meta,2025-05-26,2025-05-27,STABLE_LOW_VOL_TREND,0.033895,-1406.3,0.0,-1406.3
hmm_v4_path_aware_meta,2025-05-30,2025-06-02,STABLE_LOW_VOL_TREND,0.033895,-167.52,0.0,-167.52
hmm_v4_path_aware_meta,2025-06-09,2025-06-10,STABLE_LOW_VOL_TREND,0.033895,-749.91,0.0,-749.91
hmm_v4_path_aware_meta,2025-06-16,2025-06-17,STABLE_LOW_VOL_TREND,0.033895,-139.89,0.0,-139.89
hmm_v4_path_aware_meta,2025-06-19,2025-06-20,STABLE_LOW_VOL_TREND,0.033895,-319.79,0.0,-319.79
hmm_v4_path_aware_meta,2025-06-23,2025-06-24,STABLE_LOW_VOL_TREND,0.033895,-143.69,0.0,-143.69
hmm_v4_path_aware_meta,2025-06-27,2025-06-30,STABLE_LOW_VOL_TREND,0.033895,-288.96,0.0,-288.96
hmm_v4_path_aware_meta,2025-07-03,2025-07-04,STABLE_LOW_VOL_TREND,0.033895,-234.18,0.0,-234.18
hmm_v4_path_aware_meta,2025-07-04,2025-07-07,STABLE_LOW_VOL_TREND,0.033895,-335.62,0.0,-335.62
hmm_v4_path_aware_meta,2025-07-08,2025-07-09,STABLE_LOW_VOL_TREND,0.033895,-214.14,0.0,-214.14
hmm_v4_path_aware_meta,2025-07-15,2025-07-16,STABLE_LOW_VOL_TREND,0.033895,-254.07,0.0,-254.07
hmm_v4_path_aware_meta,2025-07-18,2025-07-21,STABLE_LOW_VOL_TREND,0.033895,-158.61,0.0,-158.61
hmm_v4_path_aware_meta,2025-07-28,2025-07-29,STABLE_LOW_VOL_TREND,0.033895,-162.38,0.0,-162.38
hmm_v4_path_aware_meta,2025-08-01,2025-08-04,STABLE_LOW_VOL_TREND,0.033895,-240.29,0.0,-240.29
hmm_v4_path_aware_meta,2025-08-13,2025-08-14,STABLE_LOW_VOL_TREND,0.033895,-533.03,0.0,-533.03
hmm_v4_path_aware_meta,2025-08-15,2025-08-18,STABLE_LOW_VOL_TREND,0.033895,-210.29,0.0,-210.29
hmm_v4_path_aware_meta,2025-08-19,2025-08-20,STABLE_LOW_VOL_TREND,0.033895,-242.33,0.0,-242.33
hmm_v4_path_aware_meta,2025-08-21,2025-08-22,STABLE_LOW_VOL_TREND,0.033895,-373.71,0.0,-373.71
hmm_v4_path_aware_meta,2025-09-02,2025-09-03,STABLE_LOW_VOL_TREND,0.033895,-611.34,0.0,-611.34
hmm_v4_path_aware_meta,2025-09-11,2025-09-12,STABLE_LOW_VOL_TREND,0.033895,-127.26,0.0,-127.26
hmm_v4_path_aware_meta,2025-09-12,2025-09-15,STABLE_LOW_VOL_TREND,0.033895,-265.67,0.0,-265.67
hmm_v4_path_aware_meta,2025-09-19,2025-09-22,STABLE_LOW_VOL_TREND,0.033895,-250.14,0.0,-250.14
hmm_v4_path_aware_meta,2025-09-23,2025-09-24,STABLE_LOW_VOL_TREND,0.033895,-156.13,0.0,-156.13
hmm_v4_path_aware_meta,2025-09-29,2025-09-30,STABLE_LOW_VOL_TREND,0.033895,-140.68,0.0,-140.68
hmm_v4_path_aware_meta,2025-09-30,2025-10-01,STABLE_LOW_VOL_TREND,0.033895,-138.42,0.0,-138.42
hmm_v4_path_aware_meta,2025-10-06,2025-10-07,STABLE_LOW_VOL_TREND,0.033895,-183.02,0.0,-183.02
hmm_v4_path_aware_meta,2025-10-16,2025-10-17,STABLE_LOW_VOL_TREND,0.033895,-163.35,0.0,-163.35
hmm_v4_path_aware_meta,2025-10-21,2025-10-22,STABLE_LOW_VOL_TREND,0.033895,-583.73,0.0,-583.73
hmm_v4_path_aware_meta,2025-10-23,2025-10-24,STABLE_LOW_VOL_TREND,0.033895,-183.09,0.0,-183.09
hmm_v4_path_aware_meta,2025-10-28,2025-10-29,STABLE_LOW_VOL_TREND,0.033895,-341.77,0.0,-341.77
hmm_v4_path_aware_meta,2025-10-31,2025-11-03,STABLE_LOW_VOL_TREND,0.033895,-139.64,0.0,-139.64
hmm_v4_path_aware_meta,2025-11-03,2025-11-04,STABLE_LOW_VOL_TREND,0.033895,-255.16,0.0,-255.16
hmm_v4_path_aware_meta,2025-11-04,2025-11-05,STABLE_LOW_VOL_TREND,0.033895,-424.6,0.0,-424.6
hmm_v4_path_aware_meta,2025-11-18,2025-11-19,STABLE_LOW_VOL_TREND,0.033895,-589.29,0.0,-589.29
hmm_v4_path_aware_meta,2025-12-01,2025-12-02,STABLE_LOW_VOL_TREND,0.033895,-227.12,0.0,-227.12
hmm_v4_path_aware_meta,2025-12-02,2025-12-03,STABLE_LOW_VOL_TREND,0.033895,-462.42,0.0,-462.42
hmm_v4_path_aware_meta,2025-12-03,2025-12-04,STABLE_LOW_VOL_TREND,0.033895,-263.13,0.0,-263.13
hmm_v4_path_aware_meta,2025-12-04,2025-12-05,STABLE_LOW_VOL_TREND,0.033895,-181.73,0.0,-181.73
hmm_v4_path_aware_meta,2025-12-05,2025-12-08,STABLE_LOW_VOL_TREND,0.033895,-172.92,0.0,-172.92
hmm_v4_path_aware_meta,2025-12-17,2025-12-18,STABLE_LOW_VOL_TREND,0.033895,-169.68,0.0,-169.68
hmm_v4_path_aware_meta,2025-12-25,2025-12-26,STABLE_LOW_VOL_TREND,0.033895,-196.66,0.0,-196.66
hmm_v4_path_aware_meta,2025-12-26,2025-12-29,STABLE_LOW_VOL_TREND,0.033895,-281.53,0.0,-281.53
hmm_v4_path_aware_meta,2025-12-29,2025-12-30,STABLE_LOW_VOL_TREND,0.033895,-179.5,0.0,-179.5
hmm_v4_path_aware_meta,2025-12-30,2025-12-31,STABLE_LOW_VOL_TREND,0.033895,-117.7,0.0,-117.7
hmm_v4_path_aware_meta,2026-01-08,2026-01-09,STABLE_LOW_VOL_TREND,0.033895,-186.15,0.0,-186.15
hmm_v4_path_aware_meta,2026-01-09,2026-01-12,STABLE_LOW_VOL_TREND,0.033895,-187.74,0.0,-187.74
hmm_v4_path_aware_meta,2026-01-14,2026-01-15,STABLE_LOW_VOL_TREND,0.033895,-208.23,0.0,-208.23
hmm_v4_path_aware_meta,2026-01-23,2026-01-26,STABLE_LOW_VOL_TREND,0.033895,-399.87,0.0,-399.87
hmm_v4_path_aware_meta,2026-01-26,2026-01-27,STABLE_LOW_VOL_TREND,0.033895,-152.27,0.0,-152.27
hmm_v4_path_aware_meta,2026-01-28,2026-01-29,STABLE_LOW_VOL_TREND,0.033895,-141.76,0.0,-141.76
hmm_v4_path_aware_meta,2026-02-04,2026-02-05,STABLE_LOW_VOL_TREND,0.033895,-159.91,0.0,-159.91
hmm_v4_path_aware_meta,2026-02-10,2026-02-11,STABLE_LOW_VOL_TREND,0.033895,-742.85,0.0,-742.85
hmm_v4_path_aware_meta,2026-02-23,2026-02-24,STABLE_LOW_VOL_TREND,0.033895,-236.35,0.0,-236.35
hmm_v4_path_aware_meta,2026-02-25,2026-02-26,STABLE_LOW_VOL_TREND,0.033895,-174.94,0.0,-174.94
hmm_v4_path_aware_meta,2026-02-26,2026-02-27,STABLE_LOW_VOL_TREND,0.033895,-283.84,0.0,-283.84
hmm_v4_path_aware_meta,2026-03-05,2026-03-06,STABLE_LOW_VOL_TREND,0.033895,-241.31,0.0,-241.31
hmm_v4_path_aware_meta,2026-03-10,2026-03-11,STABLE_LOW_VOL_TREND,0.033895,-232.56,0.0,-232.56
hmm_v4_path_aware_meta,2026-03-17,2026-03-18,STABLE_LOW_VOL_TREND,0.033895,-288.61,0.0,-288.61
hmm_v4_path_aware_meta,2026-03-24,2026-03-25,STABLE_LOW_VOL_TREND,0.033895,-305.64,0.0,-305.64
hmm_v4_path_aware_meta,2026-04-01,2026-04-02,STABLE_LOW_VOL_TREND,0.033895,-1175.41,0.0,-1175.41
hmm_v4_path_aware_meta,2026-04-02,2026-04-03,STABLE_LOW_VOL_TREND,0.033895,-193.41,0.0,-193.41
hmm_v4_path_aware_meta,2026-04-08,2026-04-09,STABLE_LOW_VOL_TREND,0.033895,-1065.84,0.0,-1065.84
hmm_v4_path_aware_meta,2026-04-13,2026-04-14,STABLE_LOW_VOL_TREND,0.033895,-282.71,0.0,-282.71
hmm_v4_path_aware_meta,2026-04-14,2026-04-15,STABLE_LOW_VOL_TREND,0.033895,-428.04,0.0,-428.04
hmm_v4_path_aware_meta,2026-04-15,2026-04-16,STABLE_LOW_VOL_TREND,0.033895,-249.81,0.0,-249.81
hmm_v4_path_aware_meta,2026-04-17,2026-04-20,STABLE_LOW_VOL_TREND,0.033895,-443.17,0.0,-443.17
hmm_v4_path_aware_meta,2026-04-22,2026-04-23,STABLE_LOW_VOL_TREND,0.033895,-352.91,0.0,-352.91
hmm_v4_path_aware_meta,2026-04-24,2026-04-27,STABLE_LOW_VOL_TREND,0.033895,-217.47,0.0,-217.47
hmm_v4_path_aware_meta,2026-04-30,2026-05-01,STABLE_LOW_VOL_TREND,0.033895,-361.25,0.0,-361.25
hmm_v4_path_aware_meta,2026-05-05,2026-05-06,STABLE_LOW_VOL_TREND,0.033895,-257.85,0.0,-257.85
hmm_v4_path_aware_meta,2026-05-06,2026-05-07,STABLE_LOW_VOL_TREND,0.033895,-538.12,0.0,-538.12
hmm_v4_path_aware_meta,2026-05-08,2026-05-11,STABLE_LOW_VOL_TREND,0.033895,-283.64,0.0,-283.64
hmm_v4_path_aware_meta,2026-05-13,2026-05-14,STABLE_LOW_VOL_TREND,0.033895,-161.95,0.0,-161.95
